amount,log_amount,amount_zscore,amount_vs_user_avg,amount_vs_user_std,is_high_amount,is_very_high_amount,user_tx_count,user_tx_last_hour,user_tx_last_day,velocity_ratio,hour,day_of_week,is_weekend,is_night,is_business_hours,merchant_risk_score,is_high_risk_location,is_high_risk_category,is_new_merchant,amount_x_merchant_risk,amount_x_night,is_fraud,user_id,merchant,category,location
1065.75,6.9724,2.0394,1.019,1.0041,1,0,226,15,15,1.9291,8,2,0,0,0,0.01,1,0,0,0.0204,0.0,0,USR-0006,Uber,healthcare,offshore
1373.44,7.2258,2.8086,-2.4223,2.4069,1,0,67,6,11,2.135,6,3,0,0,0,0.6523,0,0,0,1.832,0.0,1,USR-0147,PawnShop Plus,retail,"New York, US"
371.65,5.9206,0.3041,2.8646,0.6027,0,0,180,12,15,0.9817,2,0,0,1,0,0.01,1,1,0,0.003,0.3041,0,USR-0080,McDonald's,crypto,anonymous
258.77,5.5598,0.0219,1.1301,1.0473,0,0,49,2,6,0.5469,16,3,0,0,1,0.1512,0,0,0,0.0033,0.0,0,USR-0168,Uber,clothing,"New York, US"
335.72,5.8193,0.2143,0.0024,-0.5639,0,0,65,3,12,1.0809,11,2,0,0,1,0.5516,0,0,1,0.1182,0.0,0,USR-0092,Unknown Vendor,healthcare,"Chicago, US"
1116.67,7.019,2.1667,2.8459,-2.5233,1,0,105,14,9,0.6538,8,2,0,0,0,0.1793,0,1,0,0.3885,0.0,0,USR-0097,McDonald's,crypto,"San Francisco, US"
768.96,6.6463,1.2974,-0.5178,2.5443,0,0,173,15,8,1.516,1,4,0,1,0,0.01,1,0,1,0.013,1.2974,0,USR-0059,Shell Gas,utilities,anonymous
877.11,6.7778,1.5678,0.8242,-0.4975,0,0,66,1,6,2.3372,7,1,0,0,0,0.4277,0,0,1,0.6705,0.0,0,USR-0059,Shell Gas,retail,"Austin, US"
517.96,6.2518,0.6699,3.6256,2.295,0,0,58,15,10,1.0061,11,0,0,0,1,0.5223,1,0,0,0.3499,0.0,0,USR-0048,Uber,retail,offshore
480.78,6.1775,0.577,2.1082,-2.989,0,0,68,4,11,0.6846,5,3,0,1,0,0.2847,1,1,1,0.1643,0.577,0,USR-0169,Netflix,crypto,offshore
2158.55,7.6777,4.7714,2.5086,-1.6507,1,0,31,5,5,2.0811,0,5,1,1,0,0.4879,0,0,0,2.328,4.7714,0,USR-0013,Uber,clothing,"New York, US"
1663.92,7.4175,3.5348,-4.7562,0.6783,1,0,116,1,12,1.049,8,3,0,0,0,0.4684,1,0,0,1.6557,0.0,1,USR-0107,Netflix,food,anonymous
1269.85,7.1474,2.5496,6.1527,6.6085,1,0,110,15,15,0.6733,0,4,0,1,0,0.8515,1,1,0,2.171,2.5496,0,USR-0045,Casino Royal,gambling,offshore
1123.82,7.0254,2.1845,2.0967,6.2535,1,0,144,4,15,0.6529,3,0,0,1,0,0.0631,1,0,1,0.1378,2.1845,0,USR-0089,Shell Gas,healthcare,Unknown Location
822.49,6.7136,1.4312,3.6101,0.9887,0,0,107,2,3,0.9908,12,1,0,0,1,0.225,1,0,0,0.322,0.0,0,USR-0181,Target,food,offshore
1007.72,6.9164,1.8943,2.5637,-4.1957,1,0,28,12,3,1.0,0,1,0,1,0,0.1082,1,1,0,0.205,1.8943,0,USR-0170,McDonald's,travel,Unknown Location
336.88,5.8227,0.2172,0.3802,5.0005,0,0,53,15,13,2.1824,17,0,0,0,1,0.01,1,0,1,0.0022,0.0,0,USR-0100,McDonald's,food,offshore
1073.36,6.9795,2.0584,2.6694,1.4678,1,0,59,11,14,1.0263,7,1,0,0,0,0.4007,1,1,0,0.8248,0.0,0,USR-0191,Walmart,crypto,offshore
397.49,5.9877,0.3687,1.5732,-3.6252,0,0,106,9,8,1.0874,8,0,0,0,0,0.5344,1,0,0,0.197,0.0,0,USR-0155,Walmart,clothing,anonymous
774.67,6.6537,1.3117,-1.0571,-2.6527,0,0,67,8,19,1.2764,16,0,0,0,1,0.1889,1,0,0,0.2478,0.0,0,USR-0166,Shell Gas,retail,offshore
630.52,6.4481,0.9513,-1.5605,2.9548,0,0,66,15,9,0.9974,2,3,0,1,0,0.01,1,0,0,0.0095,0.9513,0,USR-0188,Target,utilities,offshore
598.58,6.3962,0.8714,0.4139,1.7375,0,0,57,3,9,2.0571,4,2,0,1,0,0.3911,1,0,0,0.3408,0.8714,0,USR-0007,Walmart,retail,Unknown Location
1145.28,7.0443,2.2382,0.7097,5.0772,1,0,90,10,6,1.0696,4,1,0,1,0,0.01,1,0,1,0.0224,2.2382,0,USR-0133,McDonald's,clothing,offshore
1342.07,7.2027,2.7302,0.3742,2.6737,1,0,136,15,10,1.1706,4,2,0,1,0,0.1165,1,0,0,0.3181,2.7302,0,USR-0045,Uber,food,anonymous
898.77,6.8021,1.6219,-0.8828,3.0305,0,0,126,14,11,1.7565,4,4,0,1,0,0.01,1,0,0,0.0162,1.6219,0,USR-0058,Amazon,retail,Unknown Location
309.56,5.7384,0.1489,-1.8974,0.335,0,0,27,2,4,0.7845,8,1,0,0,0,0.4768,0,0,0,0.071,0.0,1,USR-0031,Amazon,clothing,"Austin, US"
1706.61,7.4429,3.6415,5.4911,1.1674,1,0,270,14,16,1.833,5,5,1,1,0,0.6177,1,1,0,2.2494,3.6415,0,USR-0023,PawnShop Plus,electronics,anonymous
392.7,5.9756,0.3567,1.2451,-1.4989,0,0,88,11,8,1.178,9,5,1,0,0,0.01,0,1,1,0.0036,0.0,0,USR-0170,Shell Gas,electronics,"New York, US"
405.76,6.0082,0.3894,-1.6805,0.895,0,0,94,15,15,0.7513,0,2,0,1,0,0.1767,1,0,1,0.0688,0.3894,1,USR-0138,Walmart,healthcare,anonymous
309.35,5.7377,0.1484,1.9634,-1.7223,0,0,25,2,4,2.3991,4,5,1,1,0,0.3507,0,0,1,0.052,0.1484,0,USR-0160,Uber,utilities,"Chicago, US"
448.53,6.1082,0.4963,-1.7848,-0.0469,0,0,92,5,4,1.2658,5,4,0,1,0,0.1307,0,0,0,0.0649,0.4963,0,USR-0107,Amazon,retail,"San Francisco, US"
649.86,6.4783,0.9996,2.3937,-0.3436,0,0,109,5,6,1.1522,6,3,0,0,0,0.6712,0,0,0,0.6709,0.0,0,USR-0181,Casino Royal,food,"New York, US"
368.15,5.9112,0.2954,2.0959,-0.1661,0,0,57,6,17,0.5532,11,4,0,0,1,0.01,0,0,0,0.003,0.0,0,USR-0158,Starbucks,healthcare,"New York, US"
257.43,5.5546,0.0186,-2.5283,-0.1572,0,0,78,15,7,1.8777,1,3,0,1,0,0.0696,0,0,0,0.0013,0.0186,0,USR-0039,Shell Gas,clothing,"Chicago, US"
2337.18,7.7571,5.2179,4.2531,-1.0426,1,0,185,3,7,2.9904,19,3,0,0,0,0.4761,0,1,1,2.4842,0.0,0,USR-0159,Starbucks,electronics,"New York, US"
826.04,6.7179,1.4401,1.769,3.1645,0,0,20,0,4,0.8447,8,2,0,0,0,0.13,1,1,1,0.1872,0.0,0,USR-0082,McDonald's,travel,Unknown Location
599.91,6.3984,0.8748,-0.4682,3.299,0,0,126,12,3,1.9961,11,5,1,0,0,0.01,1,0,0,0.0087,0.0,0,USR-0100,Amazon,utilities,Unknown Location
2384.88,7.7773,5.3372,3.8219,0.1578,1,0,112,9,15,1.9099,5,4,0,1,0,0.01,0,1,1,0.0534,5.3372,0,USR-0002,Target,gambling,"New York, US"
2018.05,7.6104,4.4201,3.1803,0.3194,1,0,23,13,3,1.0129,5,2,0,1,0,0.1457,0,1,0,0.644,4.4201,0,USR-0077,Netflix,gambling,"Seattle, US"
1226.34,7.1126,2.4408,3.401,-2.572,1,0,194,8,4,1.2653,10,1,0,0,1,0.6718,1,1,1,1.6397,0.0,0,USR-0012,Wire Transfer Co,gambling,Unknown Location
585.07,6.3734,0.8377,1.9654,1.1307,0,0,114,4,24,1.3082,1,1,0,1,0,0.0213,1,0,0,0.0178,0.8377,0,USR-0039,Uber,retail,Unknown Location
1185.73,7.079,2.3393,2.4135,-0.3159,1,0,40,1,8,0.8513,6,4,0,0,0,0.1546,0,1,0,0.3617,0.0,0,USR-0194,Amazon,electronics,"New York, US"
1110.65,7.0136,2.1516,3.0063,-0.6193,1,0,53,12,15,2.1704,7,0,0,0,0,0.3953,1,0,0,0.8505,0.0,0,USR-0013,Amazon,retail,offshore
1056.69,6.9638,2.0167,3.9449,-3.3016,1,0,45,2,15,1.5558,1,5,1,1,0,0.01,1,1,1,0.0202,2.0167,0,USR-0046,McDonald's,gambling,Unknown Location
879.3,6.7803,1.5732,-1.4757,5.0318,0,0,128,15,3,1.3759,7,0,0,0,0,0.01,1,0,1,0.0157,0.0,0,USR-0155,Amazon,clothing,Unknown Location
1442.17,7.2746,2.9804,1.6906,1.5901,1,0,135,9,7,0.7503,2,3,0,1,0,0.2525,0,0,0,0.7526,2.9804,0,USR-0113,Target,retail,"Seattle, US"
1509.68,7.3203,3.1492,1.825,1.7275,1,0,125,2,11,1.896,9,5,1,0,0,0.3586,0,1,0,1.1293,0.0,0,USR-0017,Starbucks,electronics,"Austin, US"
1101.45,7.0053,2.1286,0.6062,-0.949,1,0,101,11,21,1.3152,11,2,0,0,1,0.4853,1,0,0,1.033,0.0,0,USR-0104,Amazon,utilities,anonymous
996.23,6.905,1.8656,3.4534,-5.2639,0,0,110,11,11,1.3759,7,0,0,0,0,0.01,0,0,1,0.0187,0.0,0,USR-0098,Amazon,clothing,"Austin, US"
1806.99,7.5,3.8925,3.42,3.731,1,0,212,11,4,1.0122,5,0,0,1,0,0.01,1,0,0,0.0389,3.8925,0,USR-0188,McDonald's,retail,offshore
2549.03,7.8439,5.7476,4.6179,-2.3336,1,0,59,14,5,1.5893,4,6,1,1,0,0.1816,0,1,0,1.0438,5.7476,0,USR-0192,Shell Gas,gambling,"Chicago, US"
1001.46,6.9102,1.8786,0.7496,0.6409,1,0,21,10,3,2.8532,15,2,0,0,1,0.8242,0,0,1,1.5483,0.0,1,USR-0088,CryptoBridge,food,"New York, US"
1845.72,7.5212,3.9893,-1.6109,1.7708,1,0,104,15,5,0.7004,4,1,0,1,0,0.4497,0,0,1,1.794,3.9893,1,USR-0109,Shell Gas,food,"San Francisco, US"
459.52,6.1324,0.5238,2.4712,-2.6847,0,0,48,3,10,1.2532,4,5,1,1,0,0.3698,0,0,1,0.1937,0.5238,0,USR-0163,McDonald's,utilities,"New York, US"
344.16,5.844,0.2354,0.0885,1.2596,0,0,26,4,4,1.4329,15,5,1,0,0,0.1089,1,0,0,0.0256,0.0,0,USR-0070,Shell Gas,retail,Unknown Location
905.89,6.81,1.6397,2.1359,-0.9386,0,0,87,14,21,0.5483,0,1,0,1,0,0.6367,1,0,0,1.044,1.6397,0,USR-0158,PawnShop Plus,retail,anonymous
1277.16,7.1532,2.5679,1.2132,0.1479,1,0,108,3,3,0.9436,2,2,0,1,0,0.01,1,0,0,0.0257,2.5679,0,USR-0199,Uber,utilities,anonymous
737.21,6.6042,1.218,3.6216,-2.9276,0,0,50,1,13,0.7337,14,3,0,0,1,0.01,0,1,1,0.0122,0.0,0,USR-0074,Amazon,electronics,"Chicago, US"
312.0,5.7462,0.155,-1.519,1.8781,0,0,77,2,20,1.8432,7,2,0,0,0,0.3164,0,0,0,0.049,0.0,0,USR-0063,McDonald's,food,"Seattle, US"
187.48,5.239,-0.1563,2.766,2.7355,0,0,267,14,7,0.6025,12,3,0,0,1,0.0967,1,0,1,-0.0151,-0.0,0,USR-0156,McDonald's,food,offshore
641.69,6.4657,0.9792,4.8741,-1.1148,0,0,165,11,7,0.5423,6,3,0,0,0,0.3695,1,0,0,0.3618,0.0,0,USR-0060,Walmart,clothing,offshore
925.93,6.8319,1.6898,4.9494,2.1734,0,0,66,15,5,2.132,8,2,0,0,0,0.99,1,0,0,1.6729,0.0,0,USR-0079,Wire Transfer Co,healthcare,Unknown Location
1792.35,7.4918,3.8559,1.1758,-1.1637,1,0,128,13,11,0.5181,1,2,0,1,0,0.3873,0,0,1,1.4934,3.8559,0,USR-0037,Uber,retail,"Chicago, US"
1584.56,7.3687,3.3364,-1.0808,-1.8435,1,0,83,4,3,1.3466,1,1,0,1,0,0.8438,0,0,1,2.8153,3.3364,0,USR-0022,Casino Royal,retail,"Austin, US"
2012.81,7.6078,4.407,0.1032,2.0356,1,0,40,15,5,0.547,11,1,0,0,1,0.3733,0,0,1,1.6451,0.0,1,USR-0196,Amazon,retail,"New York, US"
934.17,6.8407,1.7104,-2.2401,1.7895,0,0,20,15,5,0.6095,10,4,0,0,1,0.01,1,0,1,0.0171,0.0,1,USR-0148,Walmart,healthcare,anonymous
538.77,6.2911,0.7219,-1.0929,-2.2825,0,0,20,7,11,1.4227,4,2,0,1,0,0.3133,0,0,1,0.2262,0.7219,0,USR-0096,Target,clothing,"Austin, US"
422.93,6.0496,0.4323,1.0392,-2.7131,0,0,65,7,9,0.6746,7,2,0,0,0,0.3504,0,0,1,0.1515,0.0,0,USR-0068,Amazon,healthcare,"New York, US"
838.41,6.7327,1.471,0.4052,-0.7049,0,0,32,10,15,1.2054,13,1,0,0,1,0.99,0,0,1,1.4563,0.0,1,USR-0192,Wire Transfer Co,food,"San Francisco, US"
409.22,6.0167,0.3981,0.0613,0.762,0,0,99,0,6,1.317,1,4,0,1,0,0.4997,0,1,1,0.1989,0.3981,0,USR-0017,Amazon,gambling,"Chicago, US"
1565.61,7.3567,3.289,0.9465,5.8086,1,0,169,11,6,1.3026,1,1,0,1,0,0.01,1,0,1,0.0329,3.289,0,USR-0012,Netflix,retail,offshore
80.76,4.4038,-0.4231,-0.2623,2.8598,0,0,25,5,21,1.9508,1,1,0,1,0,0.7732,0,1,0,-0.3271,-0.4231,0,USR-0150,Unknown Vendor,electronics,"Seattle, US"
1080.65,6.9862,2.0766,5.0648,-6.0391,1,0,26,15,9,1.5012,7,4,0,0,0,0.2867,1,1,0,0.5954,0.0,0,USR-0145,Starbucks,electronics,Unknown Location
1680.0,7.4271,3.575,5.1719,-4.6679,1,0,110,14,11,1.0109,2,4,0,1,0,0.1524,0,0,0,0.5448,3.575,0,USR-0138,Netflix,retail,"Seattle, US"
1466.41,7.2913,3.041,1.2572,-0.2105,1,0,151,4,18,0.7119,4,1,0,1,0,0.3691,1,0,0,1.1224,3.041,0,USR-0118,Target,utilities,Unknown Location
566.48,6.3412,0.7912,-0.2386,2.2866,0,0,83,8,9,0.8106,2,0,0,1,0,0.195,0,0,0,0.1543,0.7912,0,USR-0193,Amazon,healthcare,"Chicago, US"
2052.74,7.6274,4.5068,5.2208,3.1653,1,0,159,0,12,0.8171,2,3,0,1,0,0.01,1,0,0,0.0451,4.5068,0,USR-0022,McDonald's,food,anonymous
742.28,6.6111,1.2307,-3.3566,-0.8005,0,0,67,2,26,0.8603,6,5,1,0,0,0.1414,1,0,0,0.174,0.0,0,USR-0120,Amazon,utilities,offshore
829.86,6.7225,1.4497,2.4224,0.1684,0,0,222,3,6,1.396,6,1,0,0,0,0.4436,0,1,1,0.6431,0.0,0,USR-0050,Starbucks,travel,"Austin, US"
1111.5,7.0144,2.1538,3.645,-0.1156,1,0,48,13,5,1.8942,9,4,0,0,1,0.3619,1,1,0,0.7795,0.0,0,USR-0014,Shell Gas,gambling,Unknown Location
1660.66,7.4156,3.5266,4.8987,0.6511,1,0,60,9,16,1.3761,2,3,0,1,0,0.01,0,1,0,0.0353,3.5266,0,USR-0192,McDonald's,travel,"New York, US"
1049.29,6.9568,1.9982,2.245,-0.9396,1,0,26,1,14,0.9973,12,5,1,0,0,0.1871,0,1,1,0.3739,0.0,0,USR-0175,Netflix,crypto,"San Francisco, US"
359.79,5.8883,0.2745,0.9106,-2.0752,0,0,30,7,12,1.0412,2,1,0,1,0,0.4544,0,1,1,0.1247,0.2745,0,USR-0029,McDonald's,electronics,"Austin, US"
2547.25,7.8432,5.7431,1.84,-3.5939,1,0,135,0,20,1.6783,10,6,1,0,0,0.083,0,1,0,0.4767,0.0,0,USR-0164,Shell Gas,crypto,"Austin, US"
815.72,6.7053,1.4143,-2.9689,2.5435,0,0,41,7,10,1.3138,3,5,1,1,0,0.2153,1,0,0,0.3045,1.4143,0,USR-0180,Amazon,retail,anonymous
765.9,6.6424,1.2898,1.4785,-2.843,0,0,50,2,12,1.4882,6,4,0,0,0,0.0808,0,1,1,0.1042,0.0,0,USR-0125,Amazon,crypto,"New York, US"
1165.6,7.0618,2.289,3.6617,-1.5439,1,0,20,13,7,1.9141,6,1,0,0,0,0.2684,1,1,0,0.6144,0.0,0,USR-0007,Target,electronics,offshore
1291.11,7.164,2.6028,-3.5819,0.9035,1,0,113,10,7,0.6949,10,6,1,0,0,0.8115,1,1,0,2.1122,0.0,1,USR-0029,CryptoBridge,travel,Unknown Location
685.97,6.5323,1.0899,2.8575,-0.1018,0,0,118,0,6,1.2711,16,5,1,0,0,0.2057,0,1,0,0.2242,0.0,0,USR-0139,McDonald's,crypto,"Austin, US"
1225.41,7.1118,2.4385,4.3143,2.0093,1,0,108,5,7,0.8254,7,4,0,0,0,0.3604,1,1,0,0.8788,0.0,0,USR-0033,Starbucks,electronics,anonymous
712.79,6.5706,1.157,1.4648,1.0061,0,0,95,4,10,0.544,2,1,0,1,0,0.2991,1,0,0,0.3461,1.157,0,USR-0134,Shell Gas,clothing,anonymous
137.2,4.9287,-0.282,0.6674,0.3519,0,0,20,3,5,1.3226,14,1,0,0,1,0.1497,0,0,0,-0.0422,-0.0,0,USR-0111,Shell Gas,food,"Austin, US"
939.16,6.8461,1.7229,1.6003,2.9093,0,0,81,6,3,0.8355,5,0,0,1,0,0.0885,0,0,0,0.1525,1.7229,0,USR-0079,Shell Gas,healthcare,"Seattle, US"
1517.35,7.3254,3.1684,2.2388,-0.9995,1,0,21,12,14,0.8448,20,0,0,0,0,0.99,0,0,1,3.1367,0.0,1,USR-0160,Unknown Vendor,retail,"Austin, US"
965.4,6.8736,1.7885,0.1456,-0.9745,0,0,177,7,3,1.1127,16,6,1,0,0,0.3942,0,1,1,0.705,0.0,0,USR-0179,Walmart,gambling,"New York, US"
450.11,6.1117,0.5003,-0.4888,1.1559,0,0,39,1,3,1.3803,2,4,0,1,0,0.5217,0,0,0,0.261,0.5003,0,USR-0058,Amazon,utilities,"Austin, US"
175.35,5.1725,-0.1866,1.7825,-2.4707,0,0,56,14,25,0.8497,4,1,0,1,0,0.3062,0,0,1,-0.0571,-0.1866,1,USR-0026,Target,retail,"Seattle, US"
80.27,4.3978,-0.4243,-1.5431,3.6892,0,0,41,15,9,0.7429,12,3,0,0,1,0.01,0,0,0,-0.0042,-0.0,0,USR-0174,Target,food,"New York, US"
1434.36,7.2692,2.9609,1.9724,-0.0419,1,0,95,14,12,1.9397,17,4,0,0,1,0.01,0,0,0,0.0296,0.0,1,USR-0029,Starbucks,clothing,"Chicago, US"
1414.48,7.2552,2.9112,5.7465,-2.983,1,0,27,15,5,1.4496,7,1,0,0,0,0.2934,1,1,0,0.8541,0.0,0,USR-0004,Target,travel,offshore
1277.07,7.1531,2.5677,1.9179,2.3229,1,0,217,5,4,0.8165,17,1,0,0,1,0.3734,1,0,0,0.9588,0.0,1,USR-0099,Shell Gas,utilities,anonymous
498.87,6.2143,0.6222,2.2379,1.8649,0,0,111,9,8,1.3267,13,2,0,0,1,0.4333,1,0,0,0.2696,0.0,0,USR-0141,Uber,clothing,anonymous
377.32,5.9357,0.3183,0.2893,-0.2405,0,0,20,3,10,1.9859,1,0,0,1,0,0.6637,0,0,0,0.2113,0.3183,0,USR-0039,CryptoBridge,food,"New York, US"
445.63,6.1017,0.4891,-4.319,0.6649,0,0,25,11,3,1.3112,11,2,0,0,1,0.01,0,0,0,0.0049,0.0,1,USR-0015,Amazon,clothing,"Chicago, US"
1360.49,7.2163,2.7762,-0.3528,2.8742,1,0,144,15,8,1.2205,6,1,0,0,0,0.0893,1,0,0,0.2479,0.0,0,USR-0119,Uber,food,offshore
618.33,6.4286,0.9208,3.3876,-3.1327,0,0,159,4,14,2.0883,5,6,1,1,0,0.1457,0,0,1,0.1342,0.9208,0,USR-0029,Walmart,food,"New York, US"
93.76,4.5513,-0.3906,3.0438,-4.6392,0,0,39,0,4,2.23,2,0,0,1,0,0.01,0,0,0,-0.0039,-0.3906,0,USR-0157,Netflix,clothing,"New York, US"
1105.35,7.0088,2.1384,-0.2506,2.7828,1,0,74,6,12,2.1145,4,1,0,1,0,0.1435,1,0,0,0.3069,2.1384,0,USR-0075,McDonald's,food,offshore
153.16,5.038,-0.2421,0.611,4.187,0,0,49,7,11,1.117,13,1,0,0,1,0.7574,0,0,1,-0.1834,-0.0,1,USR-0116,Unknown Vendor,retail,"Chicago, US"
588.3,6.3789,0.8457,-0.8353,4.0376,0,0,26,9,10,1.5298,10,2,0,0,1,0.1679,1,0,1,0.142,0.0,0,USR-0032,Shell Gas,food,offshore
2650.84,7.883,6.0021,-1.586,-1.3498,1,0,170,9,9,0.5503,13,0,0,0,1,0.5323,0,0,1,3.1949,0.0,1,USR-0130,Target,healthcare,"Seattle, US"
930.78,6.8371,1.702,2.7151,-0.2779,0,0,22,13,19,1.3302,0,2,0,1,0,0.4743,0,1,1,0.8073,1.702,0,USR-0175,Netflix,crypto,"New York, US"
479.65,6.1751,0.5741,5.5203,-2.7607,0,0,59,13,7,1.7914,2,4,0,1,0,0.0835,1,1,0,0.0479,0.5741,0,USR-0084,Target,travel,Unknown Location
1236.1,7.1205,2.4652,2.8678,4.8823,1,0,153,5,6,1.0656,0,2,0,1,0,0.2402,1,0,0,0.5921,2.4652,0,USR-0022,Uber,food,Unknown Location
893.1,6.7958,1.6078,1.4867,0.0229,0,0,59,6,7,0.5662,12,5,1,0,0,0.1696,0,1,1,0.2727,0.0,0,USR-0027,Amazon,travel,"New York, US"
1432.53,7.2679,2.9563,-0.1779,0.9492,1,0,20,3,5,0.8582,4,0,0,1,0,0.2229,1,0,1,0.659,2.9563,1,USR-0195,Amazon,food,anonymous
855.81,6.7532,1.5145,3.5878,-3.4564,0,0,146,2,3,0.9928,1,4,0,1,0,0.2699,0,0,0,0.4088,1.5145,0,USR-0081,Amazon,food,"San Francisco, US"
404.43,6.0049,0.3861,0.7867,-1.075,0,0,105,3,3,2.0016,12,1,0,0,1,0.1706,0,0,0,0.0659,0.0,0,USR-0126,Shell Gas,clothing,"New York, US"
983.55,6.8922,1.8339,1.3301,2.7647,0,0,180,15,19,1.3439,10,1,0,0,1,0.01,1,0,0,0.0183,0.0,0,USR-0184,Target,retail,anonymous
747.11,6.6176,1.2428,0.6652,5.6425,0,0,28,15,16,1.1133,11,0,0,0,1,0.01,1,0,0,0.0124,0.0,1,USR-0092,Netflix,retail,anonymous
407.46,6.0124,0.3936,0.786,0.6401,0,0,105,4,7,1.0304,1,0,0,1,0,0.2412,0,1,1,0.0949,0.3936,1,USR-0021,Amazon,electronics,"New York, US"
3054.47,8.0247,7.0112,1.6875,2.8667,1,0,49,4,6,0.7333,11,3,0,0,1,0.2495,0,1,1,1.7493,0.0,0,USR-0047,Netflix,gambling,"San Francisco, US"
889.82,6.7921,1.5996,1.4944,-6.2145,0,0,27,0,20,1.1933,4,0,0,1,0,0.01,1,0,0,0.016,1.5996,0,USR-0101,Target,clothing,anonymous
99.08,4.606,-0.3773,0.7601,1.7808,0,0,72,9,10,0.5625,18,1,0,0,0,0.0376,1,0,0,-0.0142,-0.0,0,USR-0187,Shell Gas,retail,offshore
301.19,5.7111,0.128,2.6359,0.1833,0,0,183,3,10,1.1642,2,4,0,1,0,0.5029,0,1,0,0.0644,0.128,0,USR-0084,Uber,electronics,"San Francisco, US"
232.54,5.4534,-0.0437,-0.395,6.6279,0,0,165,15,7,2.425,12,1,0,0,1,0.01,1,0,0,-0.0004,-0.0,0,USR-0006,Shell Gas,clothing,Unknown Location
1119.22,7.0213,2.173,3.0078,1.0214,1,0,47,15,19,1.0455,0,1,0,1,0,0.6721,0,1,0,1.4605,2.173,0,USR-0147,Wire Transfer Co,travel,"Austin, US"
1540.51,7.3405,3.2263,1.7818,0.7629,1,0,247,13,17,2.4336,6,2,0,0,0,0.01,1,0,0,0.0323,0.0,0,USR-0185,Shell Gas,retail,anonymous
346.65,5.8512,0.2416,0.3905,-0.6634,0,0,92,4,6,0.5542,2,1,0,1,0,0.349,0,0,1,0.0843,0.2416,0,USR-0197,Shell Gas,clothing,"Seattle, US"
273.03,5.6132,0.0576,0.3688,-3.9752,0,0,76,2,10,0.9329,17,6,1,0,0,0.0743,0,0,0,0.0043,0.0,0,USR-0131,Uber,food,"Chicago, US"
747.18,6.6176,1.2429,0.0543,-2.2551,0,0,80,11,18,1.0482,1,2,0,1,0,0.4167,1,0,0,0.5179,1.2429,1,USR-0001,Target,retail,anonymous
151.34,5.0261,-0.2466,-0.1783,1.0537,0,0,107,10,19,0.7156,1,0,0,1,0,0.99,1,0,1,-0.2441,-0.2466,1,USR-0058,PawnShop Plus,retail,anonymous
268.15,5.5953,0.0454,1.8598,0.4005,0,0,57,11,9,2.0236,6,2,0,0,0,0.4525,1,1,0,0.0205,0.0,0,USR-0124,Starbucks,travel,Unknown Location
1340.97,7.2019,2.7274,-1.8025,-0.7338,1,0,178,15,8,0.5269,10,2,0,0,1,0.5081,0,0,1,1.3858,0.0,0,USR-0166,Shell Gas,healthcare,"San Francisco, US"
163.51,5.103,-0.2162,2.2542,1.4415,0,0,48,15,20,0.9585,14,5,1,0,0,0.7112,1,0,0,-0.1538,-0.0,0,USR-0015,PawnShop Plus,clothing,Unknown Location
2186.71,7.6906,4.8418,0.0769,-0.0407,1,0,107,15,24,0.8711,12,2,0,0,1,0.01,0,1,1,0.0484,0.0,0,USR-0162,Target,gambling,"New York, US"
688.38,6.5358,1.096,1.3216,-0.5964,0,0,121,4,5,1.1134,6,0,0,0,0,0.6827,0,0,0,0.7482,0.0,0,USR-0189,CryptoBridge,retail,"Austin, US"
2595.8,7.862,5.8645,3.7863,5.5503,1,0,151,0,16,0.927,19,0,0,0,0,0.2659,1,1,0,1.5594,0.0,0,USR-0163,Amazon,gambling,Unknown Location
1848.61,7.5227,3.9965,1.9964,1.1669,1,0,102,1,4,1.0059,6,2,0,0,0,0.6091,0,1,1,2.4343,0.0,0,USR-0064,Unknown Vendor,gambling,"Austin, US"
1874.48,7.5366,4.0612,0.289,-0.8551,1,0,198,10,4,0.8863,4,0,0,1,0,0.3817,0,1,1,1.5502,4.0612,0,USR-0025,McDonald's,crypto,"Seattle, US"
986.49,6.8952,1.8412,2.4179,2.8573,0,0,33,2,11,1.4445,12,1,0,0,1,0.01,1,0,0,0.0184,0.0,0,USR-0024,Starbucks,food,anonymous
84.27,4.4458,-0.4143,-3.3674,4.1847,0,0,89,9,22,1.4015,1,4,0,1,0,0.99,1,1,0,-0.4102,-0.4143,1,USR-0012,Unknown Vendor,gambling,offshore
1523.67,7.3295,3.1842,2.404,-1.0812,1,0,101,6,19,1.8293,8,6,1,0,0,0.01,0,1,1,0.0318,0.0,0,USR-0018,McDonald's,electronics,"New York, US"
995.72,6.9045,1.8643,1.5134,-1.1981,0,0,112,7,5,2.6344,6,0,0,0,0,0.4515,1,0,0,0.8417,0.0,0,USR-0015,Walmart,healthcare,Unknown Location
814.38,6.7037,1.411,3.431,4.1212,0,0,165,7,19,0.8955,0,2,0,1,0,0.5363,1,1,0,0.7567,1.411,0,USR-0027,Shell Gas,crypto,offshore
2940.63,7.9867,6.7266,2.9694,3.6274,1,0,43,2,17,0.7141,13,4,0,0,1,0.3342,0,1,1,2.248,0.0,0,USR-0072,Uber,electronics,"New York, US"
760.07,6.6347,1.2752,2.38,5.33,0,0,155,7,8,1.0024,7,3,0,0,0,0.1124,1,1,1,0.1433,0.0,0,USR-0060,Target,travel,anonymous
